File Name,Rows,Columns,Nonzeros,per_i,per_b,obj_dynamic,has_varlb,has_varub,Equality,GreaterThan,LessThan,RHS_dynamic,Coe_dynamic,PAR,PAC,COV,CAR,EQK,BIN,KNA,IKN,M01,MI,CON
c203.25.5.mps.gz,8.176110342237342,8.125630988477065,0.0018837540259156618,0.038461538461538464,0.9615384615384616,3.320322436609751,1.0,0.9615384615384616,0.046413502109704644,0.9170182841068917,0.03656821378340366,11.512835460919986,11.512925464970229,0.009845288326300985,0.0,0.0,0.0,0.03656821378340366,0.0,0.0014064697609001407,0.07313642756680731,0.0,0.0,0.8790436005625879
c103.50.25.mps.gz,11.104205064141391,11.082527090316852,0.00010299910695920913,0.0196078431372549,0.9803921568627451,4.060594227646277,1.0,0.9803921568627451,0.02069224981188864,0.9601203912716328,0.019187358916478554,11.512835460919986,11.512925464970229,0.0015048908954100827,0.0,0.0,0.0,0.019187358916478554,0.0,0.0003762227238525207,0.03837471783295711,0.0,0.0,0.9405568096313017
r111.75.20.mps.gz,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.013157894736842105,0.9868421052631579,3.402517446552725,1.0,0.9868421052631579,0.013951107129143735,0.9730790562737318,0.01296983659712445,11.51289546452022,11.512925464970229,0.0009812705320192841,0.0,0.0,0.0,0.01296983659712445,0.0,0.00017065574469900594,0.0259396731942489,0.0,0.0,0.9599385639319084
c102.50.15.mps.gz,10.593880944899452,10.571701466550861,0.00017157910898569682,0.0196078431372549,0.9803921568627451,4.060594227646277,1.0,0.9803921568627451,0.021183253948357985,0.9596390072699925,0.019177738781649536,11.512835460919986,11.512925464970229,0.002005515166708448,0.0,0.0,0.0,0.019177738781649536,0.0,0.00037603409375783404,0.03835547756329907,0.0,0.0,0.9400852343945851
r106.75.25.mps.gz,11.894610044412989,11.880342505440863,4.70746286580439e-05,0.013157894736842105,0.9868421052631579,3.402517446552725,1.0,0.9868421052631579,0.013824884792626729,0.9732036183649087,0.012971496842464585,11.51289546452022,11.512925464970229,0.0008533879501621437,0.0,0.0,0.0,0.012971496842464585,0.0,0.00017067759003242875,0.02594299368492917,0.0,0.0,0.9600614439324117
r105.30.5.mps.gz,8.51919119407891,8.477412321404392,0.0013463188087924048,0.03225806451612903,0.967741935483871,2.7008539695231883,1.0,0.967741935483871,0.038922155688622756,0.9301397205588823,0.03093812375249501,11.512885464170207,11.512925464970229,0.007984031936127744,0.0,0.0,0.0,0.03093812375249501,0.0,0.000998003992015968,0.06187624750499002,0.0,0.0,0.8982035928143712
r208.30.10.mps.gz,9.2093398716426,9.170559501964338,0.0006751809041091039,0.03225806451612903,0.967741935483871,2.7008539695231883,1.0,0.967741935483871,0.036036036036036036,0.9329329329329329,0.031031031031031032,11.512885464170207,11.512925464970229,0.005005005005005005,0.0,0.0,0.0,0.031031031031031032,0.0,0.001001001001001001,0.062062062062062065,0.0,0.0,0.9009009009009009
c201.30.15.mps.gz,9.613803477413674,9.576024610072503,0.00045057162538743805,0.03225806451612903,0.967741935483871,3.4285812567206873,1.0,0.967741935483871,0.03507014028056112,0.9338677354709419,0.031062124248496994,11.512835460919986,11.512925464970229,0.004008016032064128,0.0,0.0,0.0,0.031062124248496994,0.0,0.001002004008016032,0.06212424849699399,0.0,0.0,0.9018036072144289
rc206.50.10.mps.gz,10.189042363971735,10.166236358442697,0.00025720746551820544,0.0196078431372549,0.9803921568627451,4.576533237884497,1.0,0.9803921568627451,0.021796317173994738,0.9590379556557685,0.019165727170236752,11.512825459969894,11.512925464970229,0.0026305900037579856,0.0,0.0,0.0,0.019165727170236752,0.0,0.0003757985719654265,0.038331454340473504,0.0,0.0,0.9394964299135663
c207.30.10.mps.gz,9.2093398716426,9.170559501964338,0.0006751809041091039,0.03225806451612903,0.967741935483871,3.4285812567206873,1.0,0.967741935483871,0.036036036036036036,0.9329329329329329,0.031031031031031032,11.512835460919986,11.512925464970229,0.005005005005005005,0.0,0.0,0.0,0.031031031031031032,0.0,0.001001001001001001,0.062062062062062065,0.0,0.0,0.9009009009009009
c107.100.25.mps.gz,12.459745401879207,12.44911685855072,2.6851934696499488e-05,0.009900990099009901,0.9900990099009901,4.576533237884497,1.0,0.9900990099009901,0.01037827352085354,0.9798254122211445,0.00979631425800194,11.512835460919986,11.512925464970229,0.0005819592628516004,0.0,0.0,0.0,0.00979631425800194,0.0,9.699321047526673e-05,0.01959262851600388,0.0,0.0,0.9699321047526673
