File Name,Rows,Columns,Nonzeros,per_i,per_b,obj_dynamic,has_varlb,has_varub,Equality,GreaterThan,LessThan,RHS_dynamic,Coe_dynamic,PAR,PAC,COV,CAR,EQK,BIN,KNA,IKN,M01,MI,CON
test_1082.proto.lp,8.771059915373288,8.865735152124781,0.005631517541895404,0.0,0.020042342978122796,0.6931471805599453,0.15116443189837686,0.1314043754410727,0.9335919317300233,0.044065166795965865,0.02234290147401086,4.604522631874165,-0.29308008676678476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044065166795965865,0.0,0.9559348332040342
test_1087.proto.lp,8.787067645218054,8.875426919818963,0.005714880785364052,0.0,0.02460162147050601,0.6931471805599453,0.15935141179759574,0.13516913614760973,0.918918918918919,0.05374866391815544,0.027332417162925636,5.479309873883039,0.15344919497319068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05374866391815544,0.0,0.9462513360818445
test_1112.proto.lp,8.771525284186465,8.865735152124781,0.007485758715070983,0.0,0.01961891319689485,0.6931471805599453,0.15116443189837686,0.13267466478475654,0.9340880893300249,0.04311414392059553,0.022797766749379653,4.947940573224548,-0.05893920575540672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311414392059553,0.0,0.9568858560794045
test_1116.proto.lp,8.790116892892472,8.877381954654766,0.005293715034632364,0.0,0.025669642857142856,0.6931471805599453,0.16099330357142858,0.13546316964285715,0.9158167148728878,0.05602070330339473,0.02816258182371746,4.9389746082426225,-0.17411089055090886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05602070330339473,0.0,0.9439792966966053
test_1144.proto.lp,8.788593431293735,8.87640491500694,0.006037109711450312,0.0,0.025136154168412233,0.6931471805599453,0.16017316017316016,0.13531629660661917,0.9173654520506175,0.054886415612135996,0.02774813233724653,4.6902466973864545,-0.287590816252946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054886415612135996,0.0,0.945113584387864
test_120.proto.lp,8.790421306897867,8.877521453852872,0.007379016236884068,0.0,0.02566606221230297,0.6931471805599453,0.1611103361696192,0.13572325289440648,0.9156901537056764,0.05600365241211383,0.02830619388220971,5.291207248439046,0.02753932516631109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600365241211383,0.0,0.9439963475878862
test_1231.proto.lp,8.80612448326845,8.88723835429314,0.006684454212590664,0.0,0.030390937974858406,0.6931471805599453,0.16922226826909795,0.13883133029423952,0.9011235955056179,0.06591760299625468,0.03295880149812734,3.1693398865493863,0.31808618759456553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06591760299625468,0.0,0.9340823970037453
test_1274.proto.lp,8.790877754224164,8.877521453852872,0.004644231198086376,0.0,0.025247593806667596,0.6931471805599453,0.1611103361696192,0.1369786581113126,0.9161849710982659,0.055065409187709156,0.028749619714024947,5.079947184007941,0.056934383939258974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055065409187709156,0.0,0.9449345908122908
test_1303.proto.lp,8.79300509129753,8.87905466204227,0.007224919791703663,0.0,0.026323119777158774,0.6931471805599453,0.16239554317548746,0.13649025069637882,0.9134790528233151,0.05737704918032787,0.029143897996357013,5.027442944808977,0.09618504079181858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05737704918032787,0.0,0.9426229508196722
test_1352.proto.lp,8.763740720509464,8.861350110795998,0.00945552608808058,0.0,0.018003969379075703,0.6931471805599453,0.14743407995463567,0.1295718741139779,0.9402938418255705,0.03969990622069397,0.02000625195373554,4.297098277961747,-0.3074391952258464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969990622069397,0.0,0.960300093779306
test_1364.proto.lp,8.811354229965728,8.890135107818843,0.005465671482471374,0.0,0.031267217630853994,0.6931471805599453,0.1716253443526171,0.14132231404958678,0.8974664679582712,0.0676602086438152,0.03487332339791356,5.514179136172586,0.1126228877874394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676602086438152,0.0,0.9323397913561848
test_1395.proto.lp,8.769817872052617,8.865029186687766,0.007427728465992422,0.0,0.01977401129943503,0.6931471805599453,0.15056497175141242,0.1309322033898305,0.9345968618921858,0.04349852415721609,0.021904613950598104,4.466400778050492,0.09749169528470754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04349852415721609,0.0,0.9565014758427839
test_140.proto.lp,8.785692444451245,8.87458787627932,0.005175716908902043,0.0,0.024202574146614437,0.6931471805599453,0.15864577504196978,0.1348628987129267,0.9201834862385321,0.05290519877675841,0.02691131498470948,4.77733024138791,-0.09999934231018859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05290519877675841,0.0,0.9470948012232416
test_1447.proto.lp,8.777247096750544,8.86953877719374,0.005658576120544686,0.0,0.021934758155230598,0.6931471805599453,0.15438695163104613,0.1325928008998875,0.9276792598303778,0.04811102544333076,0.02420971472629144,4.737441926628343,-0.043475119214614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04811102544333076,0.0,0.9518889745566692
test_1640.proto.lp,8.788898309344878,8.876544550558378,0.0057015891208239255,0.0,0.02513264451270595,0.6931471805599453,0.1602904216699246,0.13557665456576376,0.9172382258802012,0.05486968449931413,0.027892089620484683,5.230879079296154,0.22187743633277687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486968449931413,0.0,0.9451303155006858
test_1666.proto.lp,8.76732914779405,8.863474306170954,0.005613631304958494,0.0,0.018956005092658084,0.6931471805599453,0.1492431744235394,0.13057009478002546,0.9370814514873073,0.0417380470331724,0.021180501479520324,4.550912643746297,-0.10391612258796482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417380470331724,0.0,0.9582619529668276
test_1730.proto.lp,8.796338932845732,8.881141619321468,0.006027466964682778,0.0,0.02738012508686588,0.6931471805599453,0.16414176511466297,0.13703961084086172,0.9102874432677761,0.05960665658093797,0.03010590015128593,4.1542800873889085,-0.4260609372424916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05960665658093797,0.0,0.940393343419062
test_1731.proto.lp,8.803273982501045,8.885440911707585,0.006832673212650898,0.0,0.02947688901190147,0.6931471805599453,0.16772765015222807,0.1383891502906172,0.9038461538461539,0.06400240384615384,0.032151442307692304,5.359532438399667,0.09376004662361895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06400240384615384,0.0,0.9359975961538461
test_1811.proto.lp,8.774312958285378,8.867709208039386,0.007220797185594901,0.0,0.02098887167206649,0.6931471805599453,0.15283842794759825,0.13213128609663333,0.9305598515310857,0.046087225487163624,0.023352922981750696,4.729288224498783,0.0045097520713861606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046087225487163624,0.0,0.9539127745128364
test_1815.proto.lp,8.781401907682376,8.872066513408342,0.0056950853058847445,0.0,0.02314165497896213,0.6931471805599453,0.1565217391304348,0.1335203366058906,0.9238329238329238,0.05067567567567568,0.02549140049140049,4.994276238974314,-0.4377783922623994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05067567567567568,0.0,0.9493243243243243
test_1822.proto.lp,8.795430805040018,8.880446450715093,0.005847090607201435,0.0,0.026842837273991654,0.6931471805599453,0.16356050069541028,0.13741307371349096,0.9115687462144155,0.05844942459115687,0.02998182919442762,5.259293967202958,-0.06233808772091613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844942459115687,0.0,0.9415505754088431
test_1936.proto.lp,8.776630098427717,8.869116865929483,0.007142533280950285,0.0,0.02166268110845407,0.6931471805599453,0.15403010268673512,0.13264875509917007,0.928406110168184,0.04752353031939516,0.02407035951242092,4.762309114419443,-0.1802499597620956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04752353031939516,0.0,0.9524764696806048
test_1947.proto.lp,8.783242963740905,8.873187904050106,0.006827647091867964,0.0,0.023676099747828524,0.6931471805599453,0.1574670776127767,0.1339310731297282,0.9221336603310852,0.05180870631514408,0.026057633353770693,4.690654374233908,-0.3380449354472693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05180870631514408,0.0,0.9481912936848559
test_1971.proto.lp,8.77043908654689,8.865452825753623,0.007162067496839162,0.0,0.02004800225892983,0.6931471805599453,0.15092474939997177,0.13087674714104194,0.9338612016767582,0.04409253221549449,0.022046266107747244,2.6429552508170167,0.44042759814499544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04409253221549449,0.0,0.9559074677845055
test_1973.proto.lp,8.806424063857868,8.887376485379763,0.0070672846590547084,0.0,0.03038674033149171,0.6931471805599453,0.16933701657458564,0.13908839779005525,0.9010034446607758,0.06589785831960461,0.03309869701961959,4.414851430717669,0.4248450070455033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06589785831960461,0.0,0.9341021416803954
test_2085.proto.lp,8.789812386190972,8.877242435993919,0.006130771824035127,0.0,0.02567322450118599,0.6931471805599453,0.160876238314497,0.135203013813311,0.9159433531292828,0.05603776458047815,0.028018882290239074,3.148080732579514,-0.05284515532016573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603776458047815,0.0,0.9439622354195218
test_2116.proto.lp,8.775858314797526,8.868694776580972,0.006546243098638512,0.0,0.0215311004784689,0.6931471805599453,0.15367295243456233,0.13228257810301153,0.9289684990735022,0.04725138974675726,0.02378011117974058,4.085219376312134,-0.2105982813766875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725138974675726,0.0,0.9527486102532428
test_2117.proto.lp,8.776012719182917,8.868694776580972,0.005946586811911172,0.0,0.0213903743315508,0.6931471805599453,0.15367295243456233,0.13270475654376584,0.9291338582677166,0.04693530955689362,0.02393083217538984,5.373191768616325,0.008853096170335946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04693530955689362,0.0,0.9530646904431064
test_2118.proto.lp,8.80357441813497,8.885302512980633,0.006059115604611254,0.0,0.02892733564013841,0.6931471805599453,0.16761245674740485,0.1397923875432526,0.9046260138179634,0.0627816161009312,0.03259237008110544,5.7262897005410425,0.10712135852975575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627816161009312,0.0,0.9372183838990688
test_2134.proto.lp,8.785845337961213,8.874727765766853,0.0054241717815997305,0.0,0.02433906840117499,0.6931471805599453,0.15876346342145756,0.1347041544271926,0.919889925087907,0.0532028741782602,0.026907200733832747,5.5470454246458925,0.12427212114617035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532028741782602,0.0,0.9467971258217398
test_2247.proto.lp,8.795884972029885,8.880863609867356,0.0066730492460559685,0.0,0.027248714027526762,0.6931471805599453,0.16390935631864312,0.13693869039343806,0.9107007719085818,0.05933101256243378,0.02996821552898441,5.089857132768724,-0.20143692775313607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05933101256243378,0.0,0.9406689874375662
test_2264.proto.lp,8.78462153484075,8.874028122556336,0.005626936824655736,0.0,0.024076147816349383,0.6931471805599453,0.15817469204927212,0.13423852183650617,0.920863309352518,0.052655747742231744,0.026480942905250267,5.048650442599872,0.28497929004223727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052655747742231744,0.0,0.9473442522577683
test_2279.proto.lp,8.80597465931132,8.887100204123687,0.005852514982897094,0.0,0.030256977065487703,0.6931471805599453,0.16910748825642444,0.1389886709035645,0.9014084507042254,0.06562780940964938,0.03296373988612526,4.65217813024374,-0.1562970597943485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06562780940964938,0.0,0.9343721905903506
test_232.proto.lp,8.768263145371286,8.86403999703599,0.006731177107851523,0.0,0.019228050332249398,0.6931471805599453,0.14972430369008907,0.13077901880390216,0.9362066282869146,0.042321456355998134,0.021471915357087288,4.798076016310912,0.11591088118245876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042321456355998134,0.0,0.9576785436440018
test_2329.proto.lp,8.77230041793584,8.866299565855018,0.006327576656644439,0.0,0.020031033996332347,0.6931471805599453,0.1516433911694174,0.13245873889123994,0.9330543933054394,0.04401053773438711,0.02293506896017356,5.397774220681704,0.09751699526174303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04401053773438711,0.0,0.9559894622656129
test_233.proto.lp,8.771525284186465,8.866017398810255,0.007192948609991173,0.0,0.020177790320304784,0.6931471805599453,0.15140397911669254,0.1315083956540144,0.9331575682382134,0.04435483870967742,0.02248759305210918,4.461890905827339,0.03380869190422114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04435483870967742,0.0,0.9556451612903226
test_2339.proto.lp,8.780018887869153,8.871084263978354,0.005123716482952857,0.0,0.022462445598764567,0.6931471805599453,0.1556928260564369,0.13379194159764143,0.9255728125480548,0.04920805781946794,0.025219129632477317,5.642355580109851,0.1619262440957578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04920805781946794,0.0,0.9507919421805321
test_2369.proto.lp,8.808070154764538,8.888066854754783,0.005607851975128863,0.0,0.030227743271221533,0.6931471805599453,0.1699102829537612,0.14078674948240166,0.9005681818181818,0.06549043062200957,0.03394138755980861,5.313421557609607,-0.4950733712992156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06549043062200957,0.0,0.9345095693779905
test_2380.proto.lp,8.775703886567738,8.868554040531201,0.007060360450930472,0.0,0.02139338494018297,0.6931471805599453,0.15355383532723435,0.13244194229415904,0.9292664092664092,0.04694980694980695,0.023783783783783784,4.437205984871274,-0.021990579003423445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04694980694980695,0.0,0.953050193050193
